transaction_id,timestamp,merchant_id,amount,payment_method,location,device_id,customer_id,transaction_status,fraud_label
T602674523641,2025-01-22 22:14:37,M0042,3672.44,UPI,Bengaluru,D03933,C01874,SUCCESS,0
T3707014CCE0A,2025-01-22 22:15:20,M0018,1577.32,Credit Card,Mumbai,D04477,C01371,SUCCESS,0
T6DB192F6F01C,2025-01-22 22:16:04,M0038,1193.82,Credit Card,Kochi,D00762,C01327,SUCCESS,0
T3021E1B30287,2025-01-22 22:16:31,M0036,2147.23,UPI,Chennai,D01865,C03769,SUCCESS,0
TB51B5C95248B,2025-01-22 22:16:46,M0036,2176.78,UPI,Chennai,D01221,C00163,SUCCESS,0
T8C4EB5A1ABAA,2025-01-22 22:16:46,M0035,412.27,UPI,Lucknow,D04190,C02414,SUCCESS,0
TC83330193B34,2025-01-22 22:17:15,M0051,502.84,Debit Card,Delhi,D00908,C01706,SUCCESS,0
T64B64A34252F,2025-01-22 22:17:51,M0047,3424.36,UPI,Kochi,D01961,C01869,FAILED,0
TCC06FB178C93,2025-01-22 22:18:26,M0015,1022.13,Debit Card,Delhi,D00115,C02743,SUCCESS,0
T7B6961F6CD03,2025-01-22 22:19:57,M0043,1615.64,Wallet,Nagpur,D01154,C03075,SUCCESS,0
T0FC514E377BC,2025-01-22 22:20:32,M0021,3377.4,UPI,Hyderabad,D03115,C03059,SUCCESS,0
TDF766E58BB18,2025-01-22 22:21:01,M0060,4178.1,Wallet,Indore,D04100,C01176,SUCCESS,0
TE376EBBDC7D7,2025-01-22 22:21:03,M0003,3331.36,Credit Card,Mumbai,D02164,C02291,SUCCESS,0
T296FFE56C5E3,2025-01-22 22:21:15,M0029,1616.0,Credit Card,Surat,D01590,C01767,SUCCESS,0
T174C6FC51801,2025-01-22 22:21:55,M0046,5380.21,Credit Card,Chennai,D04265,C03976,SUCCESS,0
T616EAF8FB07F,2025-01-22 22:23:26,M0034,3307.83,Credit Card,Ahmedabad,D04417,C03815,SUCCESS,0
TAEE5D5C5CF5D,2025-01-22 22:24:02,M0002,1212.28,UPI,Delhi,D03193,C03926,SUCCESS,0
TB36A60AEFB59,2025-01-22 22:24:02,M0039,357.27,UPI,Mumbai,D01939,C03288,SUCCESS,0
TA062424AF3CF,2025-01-22 22:24:20,M0014,500.16,Debit Card,Jaipur,D02423,C01378,SUCCESS,0
T905FF17E4D94,2025-01-22 22:25:02,M0005,993.62,Credit Card,Chennai,D00168,C03732,SUCCESS,0
T8952D5FC39C2,2025-01-22 22:25:14,M0016,2901.35,Debit Card,Lucknow,D03710,C03657,SUCCESS,0
T93908AB04222,2025-01-22 22:25:45,M0052,4165.91,Debit Card,Delhi,D03123,C02187,SUCCESS,0
T4559572D6114,2025-01-22 22:26:03,M0021,3820.57,UPI,Hyderabad,D03191,C02045,SUCCESS,0
TB49F54A3ADA5,2025-01-22 22:27:09,M0013,1101.67,Debit Card,Pune,D00519,C00790,SUCCESS,0
T46F51A4E7BAE,2025-01-22 22:27:26,M0029,1567.5,Credit Card,Surat,D00660,C03584,SUCCESS,0
T36018FB57515,2025-01-22 22:27:35,M0029,2818.55,UPI,Surat,D01137,C02710,SUCCESS,0
T69D90D9A560C,2025-01-22 22:27:52,M0043,1917.38,UPI,Chennai,D00265,C02756,SUCCESS,0
TD1700BA8807A,2025-01-22 22:28:39,M0020,693.24,Credit Card,Delhi,D00704,C02848,SUCCESS,0
T17949D1F1F5B,2025-01-22 22:29:59,M0026,191.0,UPI,Jaipur,D01344,C03696,SUCCESS,0
T0F11EC6FD78A,2025-01-22 22:30:11,M0013,1123.58,UPI,Chandigarh,D02145,C01216,SUCCESS,0
T9F73A8AE3977,2025-01-22 22:30:11,M0027,1964.17,Debit Card,Hyderabad,D04461,C01278,SUCCESS,0
TA61C912D5BD9,2025-01-22 22:31:38,M0046,3582.6,Credit Card,Chennai,D03366,C00287,SUCCESS,0
T46FC83FE6EBD,2025-01-22 22:31:58,M0050,2658.17,Debit Card,Kolkata,D00917,C01436,SUCCESS,0
TBA285E720BF9,2025-01-22 22:32:26,M0037,542.08,UPI,Indore,D02325,C03322,SUCCESS,0
T7182F59B4A5F,2025-01-22 22:33:41,M0047,28083.45,Net Banking,Bengaluru,D02191,C03206,SUCCESS,1
T8D22A0668E24,2025-01-22 22:33:54,M0048,1706.66,UPI,Hyderabad,D02225,C00514,SUCCESS,0
T1928A9A465D2,2025-01-22 22:34:21,M0007,2098.3,UPI,Hyderabad,D02130,C01494,SUCCESS,0
TD1A4E1BB5BA0,2025-01-22 22:34:24,M0054,1917.8,Credit Card,Delhi,D01567,C02987,SUCCESS,0
T2F26C1863F1E,2025-01-22 22:34:54,M0046,2584.79,Wallet,Chennai,D01265,C00253,SUCCESS,0
T9F28C2F42C13,2025-01-22 22:35:23,M0024,813.64,Debit Card,Lucknow,D02739,C01402,SUCCESS,0
T1D21ECD41C0A,2025-01-22 22:35:36,M0045,1595.35,Net Banking,Kolkata,D00989,C03425,SUCCESS,0
T47C69C22387C,2025-01-22 22:35:44,M0016,819.6,Credit Card,Lucknow,D02430,C03661,SUCCESS,0
TA3D1F87BD0C3,2025-01-22 22:36:11,M0021,4407.07,Net Banking,Hyderabad,D01096,C01042,SUCCESS,0
T8709EC21B798,2025-01-22 22:36:11,M0013,1732.32,UPI,Chandigarh,D01140,C01854,SUCCESS,0
T6902D47FE086,2025-01-22 22:37:15,M0012,443.19,Debit Card,Nagpur,D02533,C00039,SUCCESS,0
T278472158FFE,2025-01-22 22:38:06,M0009,6705.72,UPI,Nagpur,D02019,C01249,SUCCESS,0
TA63D05AA8F0E,2025-01-22 22:38:30,M0051,677.19,UPI,Delhi,D02909,C02508,SUCCESS,0
T6E7AEF645CA3,2025-01-22 22:38:34,M0023,710.95,UPI,Jaipur,D02616,C00717,SUCCESS,0
T40F7E1470C77,2025-01-22 22:39:07,M0039,845.21,UPI,Mumbai,D00845,C03398,SUCCESS,0
TD3DF2208066E,2025-01-22 22:39:36,M0012,309.61,Debit Card,Nagpur,D01710,C02974,SUCCESS,0
TF26341766FB6,2025-01-22 22:40:14,M0019,1140.49,Debit Card,Mumbai,D03683,C03163,SUCCESS,0
TDB2B94DE09C8,2025-01-22 22:42:10,M0022,1019.04,UPI,Hyderabad,D03251,C02893,SUCCESS,0
T80431FD24A38,2025-01-22 22:42:12,M0034,2960.5,UPI,Ahmedabad,D00062,C01533,SUCCESS,0
TB458984BD159,2025-01-22 22:42:35,M0038,2080.03,UPI,Kochi,D03985,C01597,SUCCESS,0
T938252616D53,2025-01-22 22:42:58,M0041,843.56,Credit Card,Indore,D00663,C01118,SUCCESS,0
TB6AC0228A63D,2025-01-22 22:43:30,M0058,1063.06,Net Banking,Lucknow,D03795,C00062,SUCCESS,0
T0C9F02956B63,2025-01-22 22:45:26,M0056,5356.52,Net Banking,Kochi,D01328,C00913,SUCCESS,0
T41ECF74BB03D,2025-01-22 22:45:41,M0010,437.44,Credit Card,Delhi,D01997,C03441,SUCCESS,0
T9077F71D2515,2025-01-22 22:45:58,M0017,2954.8,Debit Card,Delhi,D00199,C03316,SUCCESS,0
TBF1216C9C945,2025-01-22 22:46:14,M0041,566.52,UPI,Indore,D03800,C01213,SUCCESS,0
T6CFE3968366E,2025-01-22 22:46:46,M0026,288.4,Net Banking,Jaipur,D02936,C01396,FAILED,0
T60E039CE1083,2025-01-22 22:48:04,M0053,4336.34,UPI,Indore,D01726,C00714,SUCCESS,0
T8BB36B1C23D1,2025-01-22 22:48:04,M0031,4411.41,UPI,Jaipur,D03600,C00619,SUCCESS,0
TD4FD284F8090,2025-01-22 22:48:16,M0047,3642.94,Debit Card,Bengaluru,D00878,C02210,SUCCESS,0
T150432948ADE,2025-01-22 22:49:03,M0057,1296.82,UPI,Kolkata,D02436,C00119,SUCCESS,0
T11A3161834D7,2025-01-22 22:49:12,M0039,1064.18,Debit Card,Mumbai,D04164,C01154,SUCCESS,0
T021C75CCAEEC,2025-01-22 22:49:29,M0044,24.73,UPI,Pune,D02452,C01539,SUCCESS,0
TB03E28E71B94,2025-01-22 22:50:24,M0027,2033.77,Credit Card,Hyderabad,D01033,C02865,SUCCESS,0
TFC72BDF7B80A,2025-01-22 22:51:06,M0015,1031.27,Credit Card,Delhi,D01680,C00111,SUCCESS,0
T33F075B8AB74,2025-01-22 22:51:09,M0002,1328.34,UPI,Delhi,D00187,C01546,FAILED,0
T2848069BF7E5,2025-01-22 22:51:41,M0015,1349.39,UPI,Delhi,D01439,C00107,SUCCESS,0
T5DA5278B17F4,2025-01-22 22:51:48,M0013,1387.66,UPI,Chandigarh,D01333,C01988,SUCCESS,0
T01C2DF08E104,2025-01-22 22:52:33,M0013,2261.37,UPI,Chandigarh,D00777,C00120,SUCCESS,0
T5A368FC90FB0,2025-01-22 22:52:35,M0041,1030.04,UPI,Indore,D03779,C01431,SUCCESS,0
T465736DA46AF,2025-01-22 22:52:53,M0030,2541.79,Debit Card,Nagpur,D01161,C03569,SUCCESS,0
TEFE731D81B78,2025-01-22 22:54:16,M0012,303.87,Wallet,Nagpur,D00241,C02677,SUCCESS,0
T74CABE61C720,2025-01-22 22:55:05,M0059,1682.25,UPI,Bengaluru,D01171,C01108,FAILED,0
T406A2C125C41,2025-01-22 22:55:38,M0030,1058.92,UPI,Nagpur,D00222,C00039,SUCCESS,0
TAE6EC95D3B4E,2025-01-22 22:55:48,M0013,1119.79,Wallet,Chandigarh,D03319,C03239,SUCCESS,0
TBBB644DE8C88,2025-01-22 22:55:58,M0027,1641.6,UPI,Hyderabad,D02678,C01674,SUCCESS,0
T1AE2E6178EAE,2025-01-22 22:56:26,M0035,570.59,UPI,Lucknow,D02731,C03426,SUCCESS,0
T5BF0F5542F55,2025-01-22 22:57:18,M0055,2755.03,Net Banking,Kolkata,D01424,C02950,SUCCESS,0
T29A6DA059869,2025-01-22 22:57:30,M0042,4676.17,Debit Card,Bengaluru,D01136,C03452,SUCCESS,0
TA3729765DF3F,2025-01-22 22:57:58,M0020,454.46,Credit Card,Delhi,D02934,C03802,SUCCESS,0
T53D79CD327DC,2025-01-22 22:58:11,M0039,1877.05,Credit Card,Mumbai,D02119,C03798,SUCCESS,0
T7F078920E302,2025-01-22 22:58:47,M0055,2284.53,Debit Card,Kolkata,D02771,C03567,SUCCESS,0
TF52E721A6C19,2025-01-22 22:59:04,M0014,341.93,Debit Card,Jaipur,D02439,C01134,SUCCESS,0
T8340A2DDD555,2025-01-22 22:59:07,M0036,2337.9,Debit Card,Nagpur,D04484,C00186,SUCCESS,0
TCDEB76562554,2025-01-22 22:59:34,M0053,2304.7,Net Banking,Pune,D01526,C00041,SUCCESS,0
T9CA1E0D00AF8,2025-01-22 22:59:44,M0048,1906.0,UPI,Hyderabad,D03335,C03609,SUCCESS,0
T6A161B62BD66,2025-01-22 22:59:49,M0006,2311.84,Net Banking,Surat,D03670,C02869,SUCCESS,0
T08121407B7D4,2025-01-22 23:13:58,M0031,40864.36,Net Banking,Jaipur,D03697,C03950,SUCCESS,1
T905FEAF45258,2025-01-22 23:25:43,M0004,2312.82,Wallet,Jaipur,D00039,C00217,FAILED,1
T884770018D33,2025-01-23 01:02:33,M0033,42238.01,Net Banking,Hyderabad,D01657,C02377,FAILED,1
T5EDDA0AF67D4,2025-01-23 02:12:43,M0044,258.18,UPI,Indore,D00468,C01286,FAILED,1
T0FF0B9AB2F43,2025-01-23 02:22:13,M0049,6438.06,Credit Card,Jaipur,D01914,C01515,SUCCESS,1
T27AD6EDB20C3,2025-01-23 02:41:33,M0013,1177.07,Net Banking,Hyderabad,D04214,C00665,FAILED,1
TDEFF5D404D1F,2025-01-23 03:38:03,M0033,42676.33,UPI,Hyderabad,D04166,C03934,SUCCESS,1
T9D08F2A6B084,2025-01-23 03:43:30,M0032,2251.79,Wallet,Indore,D04150,C02947,SUCCESS,1
T0D3AA5AE0936,2025-01-23 04:41:54,M0042,44505.55,UPI,Bengaluru,D02337,C01421,SUCCESS,1
T2B3FDCD65235,2025-01-23 06:01:22,M0036,1636.61,UPI,Chennai,D03827,C00223,SUCCESS,0
T919FE63EAE18,2025-01-23 06:01:37,M0047,1727.16,UPI,Bengaluru,D02179,C02479,SUCCESS,0
TA69C81888A5E,2025-01-23 06:02:03,M0038,1565.91,UPI,Kochi,D02079,C03818,SUCCESS,0
T6F404A0FAC63,2025-01-23 06:02:04,M0048,2369.84,Credit Card,Hyderabad,D03312,C02954,SUCCESS,0
T7CA0F9898D4C,2025-01-23 06:02:23,M0060,3570.37,Credit Card,Indore,D01771,C02944,SUCCESS,0
T661C31F03D45,2025-01-23 06:03:41,M0012,152.88,Debit Card,Nagpur,D04001,C01096,SUCCESS,0
TFF22F6379B8B,2025-01-23 06:04:31,M0048,2039.14,Credit Card,Hyderabad,D04215,C03651,SUCCESS,0
TD335AB45597B,2025-01-23 06:05:05,M0015,1661.41,Net Banking,Mumbai,D02591,C03272,SUCCESS,0
TD211A23B9EBE,2025-01-23 06:05:16,M0057,2503.21,Net Banking,Kolkata,D03753,C01676,SUCCESS,0
T00A09BAC13B8,2025-01-23 06:05:50,M0006,1498.64,Debit Card,Hyderabad,D04206,C01372,SUCCESS,0
T28A7C1A3E144,2025-01-23 06:07:22,M0034,2749.12,Wallet,Ahmedabad,D04186,C00549,FAILED,0
T9462A10E5A33,2025-01-23 06:08:48,M0019,674.98,Credit Card,Mumbai,D01529,C03819,SUCCESS,0
TC474DB7049B7,2025-01-23 06:08:55,M0051,916.04,Net Banking,Delhi,D01208,C01968,SUCCESS,0
T219B3ABE47D5,2025-01-23 06:09:27,M0054,1578.09,Debit Card,Delhi,D00789,C01732,SUCCESS,0
T4916D37121E7,2025-01-23 06:10:14,M0036,1235.16,Credit Card,Chennai,D01011,C01676,SUCCESS,0
T8E153EDA6601,2025-01-23 06:10:59,M0047,2083.06,UPI,Bengaluru,D00490,C03837,SUCCESS,0
T8623219DB495,2025-01-23 06:11:16,M0029,1941.1,UPI,Surat,D02001,C03245,SUCCESS,0
T17EA0A24415E,2025-01-23 06:11:32,M0017,3048.14,Debit Card,Nagpur,D01201,C02495,SUCCESS,0
T46560E2FDD36,2025-01-23 06:11:50,M0021,4397.7,Debit Card,Delhi,D01483,C02523,SUCCESS,0
T5C3D4D43ADC1,2025-01-23 06:12:30,M0051,705.93,Credit Card,Chennai,D01993,C00894,SUCCESS,0
T8A8A4D9EAAEF,2025-01-23 06:13:22,M0039,1494.91,Debit Card,Mumbai,D01642,C00096,SUCCESS,0
TE32ACD44836C,2025-01-23 06:13:28,M0013,804.93,Debit Card,Chandigarh,D03411,C03829,SUCCESS,0
TA17721D47015,2025-01-23 06:14:31,M0058,1133.38,UPI,Lucknow,D00127,C02505,SUCCESS,0
T5D357B2014C8,2025-01-23 06:14:32,M0020,442.66,UPI,Delhi,D04261,C00922,SUCCESS,0
TCB8761DE6B80,2025-01-23 06:14:37,M0038,1831.82,Debit Card,Kochi,D03643,C00427,SUCCESS,0
T83BB5EA95C3A,2025-01-23 06:14:51,M0052,3884.63,Wallet,Ahmedabad,D01174,C01634,FAILED,0
TF8E3ED262D04,2025-01-23 06:15:38,M0040,986.18,Net Banking,Indore,D04288,C02486,SUCCESS,0
T24F403D8109F,2025-01-23 06:15:51,M0048,1194.24,Credit Card,Hyderabad,D00082,C03071,SUCCESS,0
T7A329F5CAAD1,2025-01-23 06:15:58,M0015,1313.47,UPI,Delhi,D00306,C02459,SUCCESS,0
TF2A0539C7ED5,2025-01-23 06:16:06,M0038,1633.03,Net Banking,Kochi,D01913,C02342,SUCCESS,0
TCAE5A00FE09B,2025-01-23 06:16:08,M0022,1233.71,Debit Card,Hyderabad,D01637,C01194,SUCCESS,0
TAD0D19701F70,2025-01-23 06:17:49,M0046,4605.8,Debit Card,Chennai,D02497,C00917,SUCCESS,0
T125BBE1457C6,2025-01-23 06:18:06,M0021,3279.66,Credit Card,Delhi,D01267,C00329,SUCCESS,0
TBAA5179B8AF2,2025-01-23 06:18:42,M0054,1159.07,UPI,Delhi,D02562,C01163,SUCCESS,0
T67AA33E99A21,2025-01-23 06:19:12,M0016,3527.32,Credit Card,Lucknow,D01051,C01524,SUCCESS,0
TCA1A1DF62D46,2025-01-23 06:20:01,M0027,1301.43,Credit Card,Hyderabad,D01829,C01781,SUCCESS,0
T84E48D6CA743,2025-01-23 06:20:09,M0059,1019.22,Credit Card,Chennai,D04368,C03837,SUCCESS,0
TA2400B375538,2025-01-23 06:21:01,M0046,4128.94,UPI,Chennai,D02126,C01306,SUCCESS,0
T5D64997F785F,2025-01-23 06:21:05,M0013,1666.68,Credit Card,Chandigarh,D02367,C01642,SUCCESS,0
T6D7FA637C5F0,2025-01-23 06:21:07,M0038,1496.89,UPI,Kochi,D02390,C02742,SUCCESS,0
TEED61F863F93,2025-01-23 06:21:35,M0022,1247.96,Credit Card,Hyderabad,D03883,C02839,SUCCESS,0
T912A6B9A03F7,2025-01-23 06:22:11,M0056,2987.54,Credit Card,Kochi,D01174,C01429,SUCCESS,0
TF363E4AC73A3,2025-01-23 06:22:18,M0010,386.59,UPI,Delhi,D04274,C03050,SUCCESS,0
T15C4D38D01A2,2025-01-23 06:22:29,M0054,1748.82,Net Banking,Ahmedabad,D01445,C02277,SUCCESS,0
T80E44B2FA306,2025-01-23 06:23:03,M0025,993.42,UPI,Mumbai,D00873,C00706,SUCCESS,0
TE293F90AFE8C,2025-01-23 06:23:11,M0019,713.98,UPI,Chandigarh,D03961,C00290,SUCCESS,0
T78370127636F,2025-01-23 06:23:16,M0018,3187.77,UPI,Mumbai,D00324,C00627,SUCCESS,0
T039B092C4D1E,2025-01-23 06:24:52,M0051,923.78,UPI,Delhi,D04099,C01462,FAILED,0
TD9A29928E9B2,2025-01-23 06:25:02,M0053,4487.68,Debit Card,Pune,D00704,C01571,SUCCESS,0
TEA85DF7E362C,2025-01-23 06:26:21,M0060,3973.91,UPI,Indore,D00823,C00262,SUCCESS,0
TFC2E1CA49406,2025-01-23 06:27:00,M0054,705.41,UPI,Delhi,D00102,C00509,SUCCESS,0
T2C642B2AFEFE,2025-01-23 06:27:23,M0046,3745.53,Wallet,Chennai,D02555,C03614,SUCCESS,0
T46F20197113E,2025-01-23 06:28:14,M0035,785.56,UPI,Mumbai,D00035,C03531,SUCCESS,0
TC5DA8EDDB828,2025-01-23 06:28:25,M0033,5515.19,UPI,Hyderabad,D02862,C03210,SUCCESS,0
T079CDDAB761F,2025-01-23 06:29:18,M0029,751.72,Credit Card,Surat,D04301,C01381,SUCCESS,0
TBB1CA549E198,2025-01-23 06:29:39,M0009,2292.79,Wallet,Nagpur,D00013,C03753,SUCCESS,0
T726F98836493,2025-01-23 06:30:59,M0051,914.81,Credit Card,Delhi,D02178,C02783,SUCCESS,0
TB980F36D3DA3,2025-01-23 06:31:42,M0009,3253.26,UPI,Nagpur,D02596,C01335,FAILED,0
T01086747E573,2025-01-23 06:32:22,M0001,1268.38,UPI,Surat,D01073,C01157,FAILED,0
TB175166603EC,2025-01-23 06:32:22,M0046,1524.95,Net Banking,Chennai,D01422,C03492,SUCCESS,0
T7D4BE96F84FA,2025-01-23 06:32:47,M0029,1641.35,Credit Card,Surat,D03745,C03052,SUCCESS,0
T613FC4F5B279,2025-01-23 06:32:55,M0022,1486.85,Wallet,Hyderabad,D01778,C00702,SUCCESS,0
T3D714132F866,2025-01-23 06:33:30,M0055,1968.5,Wallet,Kolkata,D00485,C02495,SUCCESS,0
TE01C2CA3A6F2,2025-01-23 06:33:54,M0016,1680.2,Net Banking,Lucknow,D00914,C00847,SUCCESS,0
T095BED776241,2025-01-23 06:33:56,M0060,3740.55,UPI,Indore,D02317,C02010,SUCCESS,0
T0E66F620D6B3,2025-01-23 06:34:16,M0009,2976.43,UPI,Nagpur,D01986,C01642,SUCCESS,0
T092D062B3A7D,2025-01-23 06:34:27,M0041,704.92,Credit Card,Indore,D02404,C02049,SUCCESS,0
T3FC601E0D824,2025-01-23 06:34:43,M0006,1658.46,UPI,Hyderabad,D00328,C02996,SUCCESS,0
T40296583E8BD,2025-01-23 06:35:14,M0003,2128.89,Credit Card,Mumbai,D01214,C01404,SUCCESS,0
T209FB2A18C0A,2025-01-23 06:36:23,M0047,1655.16,UPI,Bengaluru,D01383,C03029,SUCCESS,0
T490960144EC8,2025-01-23 06:37:41,M0034,2986.47,UPI,Indore,D00054,C01644,SUCCESS,0
T932C35F6EF95,2025-01-23 06:37:47,M0026,688.71,UPI,Jaipur,D01504,C01779,SUCCESS,0
T4AB819D7DB0A,2025-01-23 06:38:16,M0031,2222.38,UPI,Nagpur,D00222,C01794,SUCCESS,0
T3A12AD51C637,2025-01-23 06:38:21,M0051,506.93,Debit Card,Delhi,D02058,C03088,SUCCESS,0
TF30FF1798A55,2025-01-23 06:38:22,M0030,2064.45,UPI,Bengaluru,D03122,C02921,SUCCESS,0
T326F3879D474,2025-01-23 06:38:25,M0013,2284.36,UPI,Chandigarh,D00394,C00395,SUCCESS,0
TAB124504D2AC,2025-01-23 06:38:26,M0039,1749.73,Credit Card,Mumbai,D02219,C00078,SUCCESS,0
TED1F9E6B7AE6,2025-01-23 06:38:54,M0037,1759.02,Wallet,Indore,D00167,C01789,SUCCESS,0
T4F00F426337A,2025-01-23 06:39:10,M0054,1332.39,UPI,Delhi,D04069,C02825,FAILED,0
T6304D2786BC7,2025-01-23 06:39:25,M0048,870.08,Credit Card,Hyderabad,D00394,C00480,SUCCESS,0
T3B8A076A9621,2025-01-23 06:39:26,M0027,1923.97,UPI,Kochi,D04232,C02581,SUCCESS,0
T67B418A525A3,2025-01-23 06:40:19,M0043,2607.28,Net Banking,Bengaluru,D02274,C00144,SUCCESS,1
TB242C5489E7D,2025-01-23 06:40:47,M0022,2140.9,UPI,Hyderabad,D02381,C00665,SUCCESS,0
TAE3D627B2D67,2025-01-23 06:42:31,M0032,1116.97,Wallet,Pune,D01253,C02236,SUCCESS,0
TB0891C1A9022,2025-01-23 06:42:45,M0013,912.49,UPI,Chandigarh,D02836,C01235,SUCCESS,0
TAEA6767C441A,2025-01-23 06:43:00,M0033,4965.45,UPI,Hyderabad,D02663,C01970,SUCCESS,0
T88A93689176D,2025-01-23 06:43:02,M0052,20.0,UPI,Delhi,D03252,C02869,SUCCESS,0
T63C4FA9E8465,2025-01-23 06:43:03,M0048,2465.13,Debit Card,Hyderabad,D03757,C03533,SUCCESS,0
T7BBAFA42FA70,2025-01-23 06:43:29,M0038,2039.18,UPI,Kochi,D00150,C02480,SUCCESS,0
T9455FD5DADC4,2025-01-23 06:43:33,M0043,2177.85,UPI,Nagpur,D01707,C01274,SUCCESS,0
T86CE2460FBC1,2025-01-23 06:44:08,M0036,1473.88,Wallet,Chennai,D01060,C02662,SUCCESS,0
TB5D42569DF90,2025-01-23 06:45:23,M0009,3996.83,Credit Card,Nagpur,D02933,C00034,SUCCESS,0
T968950250C38,2025-01-23 06:46:27,M0022,1416.9,Net Banking,Hyderabad,D04435,C03077,SUCCESS,0
T989B1790E72D,2025-01-23 06:47:42,M0011,2406.36,Net Banking,Surat,D01264,C02207,SUCCESS,0
T35AFE6FE23CF,2025-01-23 06:48:33,M0001,2183.61,UPI,Surat,D00901,C03656,SUCCESS,0
T5E5067814AAD,2025-01-23 06:49:03,M0012,255.0,Credit Card,Nagpur,D02670,C03691,SUCCESS,0
T18C85F43C86E,2025-01-23 06:49:33,M0001,2043.28,UPI,Surat,D00604,C02866,SUCCESS,0
T5B72B63023AA,2025-01-23 06:51:05,M0015,1016.93,Credit Card,Delhi,D00498,C03445,SUCCESS,0
TB9335AE72BB4,2025-01-23 06:51:21,M0060,2851.27,Debit Card,Indore,D01633,C03885,SUCCESS,0
T13624E49BE04,2025-01-23 06:52:12,M0048,1371.52,UPI,Bengaluru,D03076,C01620,SUCCESS,0
TD5ECD96FB4A3,2025-01-23 06:52:25,M0011,2189.39,Credit Card,Surat,D00404,C01783,SUCCESS,0
TBC1FCEEC7241,2025-01-23 06:52:29,M0006,1266.71,UPI,Hyderabad,D01719,C00925,SUCCESS,0
T2EE444D58D8D,2025-01-23 06:52:32,M0039,2316.17,Credit Card,Mumbai,D03714,C01731,SUCCESS,0
T8D2832AF7998,2025-01-23 06:52:55,M0030,727.26,UPI,Nagpur,D02791,C00738,SUCCESS,0
TA3FE85370098,2025-01-23 06:54:45,M0029,2378.72,UPI,Surat,D04170,C03992,SUCCESS,0
T9635EBD19801,2025-01-23 06:55:25,M0036,2246.2,Net Banking,Chennai,D02017,C00900,SUCCESS,0
T8C2AA5D1637B,2025-01-23 06:55:45,M0050,2324.18,Wallet,Kolkata,D01696,C02402,FAILED,0
TA31410E3D8F0,2025-01-23 06:56:47,M0044,235.89,UPI,Pune,D03041,C03994,SUCCESS,0
T09A437E86D51,2025-01-23 06:57:04,M0055,2667.92,UPI,Kolkata,D03600,C01092,SUCCESS,0
T7F456CF40EB5,2025-01-23 06:57:16,M0008,425.6,UPI,Bengaluru,D01130,C00480,SUCCESS,0
T600061CC9E7A,2025-01-23 06:57:44,M0036,2964.45,Debit Card,Chennai,D03984,C00487,SUCCESS,0
T1BC0B606F9E9,2025-01-23 06:58:03,M0032,856.4,Debit Card,Pune,D01890,C00964,SUCCESS,0
T1E7779442B0E,2025-01-23 06:58:03,M0025,3336.69,UPI,Mumbai,D01455,C02022,SUCCESS,0
T38FE5CE70D38,2025-01-23 06:58:16,M0042,3066.19,UPI,Bengaluru,D00854,C03223,SUCCESS,0
T555B3A771824,2025-01-23 06:58:33,M0009,2945.89,UPI,Nagpur,D01717,C02264,SUCCESS,0
T79B43AD7D402,2025-01-23 06:59:21,M0036,3178.02,Wallet,Chennai,D04046,C00351,SUCCESS,0
T212F035E5280,2025-01-23 06:59:28,M0029,1823.59,Credit Card,Surat,D02215,C00091,SUCCESS,0
T8AE1C434FA3B,2025-01-23 07:00:58,M0001,1134.81,UPI,Surat,D01182,C02817,SUCCESS,0
TA4217EAA9A6C,2025-01-23 07:01:08,M0016,3166.14,UPI,Lucknow,D02051,C02347,SUCCESS,0
T206293052B3C,2025-01-23 07:02:17,M0053,2400.18,Credit Card,Pune,D03643,C03604,SUCCESS,0
TFD4E3385EEC5,2025-01-23 07:02:30,M0010,223.49,Credit Card,Delhi,D01981,C03774,SUCCESS,0
T9129A3E0C5E2,2025-01-23 07:03:01,M0034,2954.32,UPI,Ahmedabad,D00927,C00982,SUCCESS,0
T22045477F63F,2025-01-23 07:03:05,M0007,3340.77,UPI,Bengaluru,D03394,C00881,SUCCESS,0
T737AE4869578,2025-01-23 07:04:07,M0039,1196.22,Wallet,Mumbai,D03206,C03944,SUCCESS,0
T55CED91BE161,2025-01-23 07:04:28,M0023,814.05,Credit Card,Jaipur,D03958,C03146,SUCCESS,0
TE55A235B94B3,2025-01-23 07:04:33,M0009,3495.61,UPI,Nagpur,D00082,C02099,FAILED,0
TD09986208BDA,2025-01-23 07:04:54,M0022,2724.65,Credit Card,Hyderabad,D01240,C01422,SUCCESS,0
T002F833B7574,2025-01-23 07:05:10,M0044,225.17,Debit Card,Pune,D02791,C02492,SUCCESS,0
TAADB6B882947,2025-01-23 07:05:18,M0006,1440.82,UPI,Hyderabad,D01159,C02814,SUCCESS,0
TDD51CB703CC1,2025-01-23 07:06:11,M0056,3080.82,UPI,Kochi,D04278,C02334,SUCCESS,0
TAAE4BF3725AE,2025-01-23 07:06:11,M0020,475.73,Debit Card,Pune,D01730,C02764,SUCCESS,0
T56AA964FD317,2025-01-23 07:06:14,M0036,492.89,Debit Card,Chennai,D03833,C03173,SUCCESS,0
TADC8FD9537B6,2025-01-23 07:06:23,M0004,2958.45,Debit Card,Nagpur,D00745,C01440,SUCCESS,0
T6FE76A686962,2025-01-23 07:07:34,M0027,2972.14,Net Banking,Hyderabad,D03066,C01863,SUCCESS,0
